Key,region_name,Station,lon,lat,Date,STN_TIME,Twilight,Net_Type,Mesh_Size(um),Net_Mouth_Dia(m),DEPTH_STRT,DEPTH_END,Bottom Depth(m),Volume Filtered(m3),CTD,NOTES,Sample_ID,Kingdom,Phylum,Class,Order,Family,Genus,Tax1,Tax2,Tax3,Tax4,Abundance,Bodymass,Biomass,Name
HAK2017097003601,Northern Strait of Georgia,QU39,-125.099,50.031,2017-06-06,08:01:00,Daylight,Bongo VNH,250,0.5,242,0,265,44.05,NA,QPK1599,HAK2017097003601,Anim,Arth,Maxi,Poec,Oncaeidae,Triconia,conifera,,6F,NA,NA,0.004000720966236221,NA,Triconia conifera  6F
HAK2017097003601,Northern Strait of Georgia,QU39,-125.099,50.031,2017-06-06,08:01:00,Daylight,Bongo VNH,250,0.5,242,0,265,44.05,NA,QPK1599,HAK2017097003601,Anim,Arth,Maxi,Siph,,Siphonostomatoida,*sp.,,6F,NA,NA,0.0026987751712684244,NA,Siphonostomatoida *sp.  6F
HAK2017097003601,Northern Strait of Georgia,QU39,-125.099,50.031,2017-06-06,08:01:00,Daylight,Bongo VNH,250,0.5,242,0,265,44.05,NA,QPK1599,HAK2017097003601,Anim,Arth,Ostr,Halo,Halocyprididae,Alacia,minor,,s1,NA,NA,0.09999956464456167,NA,Alacia minor  s1
HAK2017097003601,Northern Strait of Georgia,QU39,-125.099,50.031,2017-06-06,08:01:00,Daylight,Bongo VNH,250,0.5,242,0,265,44.05,NA,QPK1599,HAK2017097003601,Anim,Arth,Ostr,Halo,Halocyprididae,Alacia,pseudoalata,,s1,NA,NA,0.4000241998911005,NA,Alacia pseudoalata  s1
HAK2017097003601,Northern Strait of Georgia,QU39,-125.099,50.031,2017-06-06,08:01:00,Daylight,Bongo VNH,250,0.5,242,0,265,44.05,NA,QPK1599,HAK2017097003601,Anim,Arth,Ostr,Halo,Halocyprididae,Conchoecinae,*sp.,,s1,NA,2.9059,0.08000007312015614,0.23247221247986172,Conchoecinae *sp.  s1
HAK2017097003601,Northern Strait of Georgia,QU39,-125.099,50.031,2017-06-06,08:01:00,Daylight,Bongo VNH,250,0.5,242,0,265,44.05,NA,QPK1599,HAK2017097003601,Anim,Arth,Ostr,Halo,Halocyprididae,Discoconchoecia,elegans,,s1,NA,23.24722,0.09999979455084773,2.324717223878358,Discoconchoecia elegans  s1
HAK2017097003601,Northern Strait of Georgia,QU39,-125.099,50.031,2017-06-06,08:01:00,Daylight,Bongo VNH,250,0.5,242,0,265,44.05,NA,QPK1599,HAK2017097003601,Anim,Arth,Ostr,Halo,Halocyprididae,Discoconchoecia,pseudodiscophora,,s1,NA,NA,NA,NA,Discoconchoecia pseudodiscophora  s1
HAK2017097003601,Northern Strait of Georgia,QU39,-125.099,50.031,2017-06-06,08:01:00,Daylight,Bongo VNH,250,0.5,242,0,265,44.05,NA,QPK1599,HAK2017097003601,Anim,Chae,Sagi,,NA,Chaetognatha,*sp.,,s2,NA,NA,0.05999568556546373,NA,Chaetognatha *sp.  s2
HAK2017097003601,Northern Strait of Georgia,QU39,-125.099,50.031,2017-06-06,08:01:00,Daylight,Bongo VNH,250,0.5,242,0,265,44.05,NA,QPK1599,HAK2017097003601,Anim,Chae,Sagi,,NA,Chaetognatha,*sp.,juvenile,s1,NA,NA,0.0139994229574168,NA,Chaetognatha *sp. juvenile s1
HAK2017097003601,Northern Strait of Georgia,QU39,-125.099,50.031,2017-06-06,08:01:00,Daylight,Bongo VNH,250,0.5,242,0,265,44.05,NA,QPK1599,HAK2017097003601,Anim,Chae,Sagi,,NA,Chaetognatha,*sp.,juvenile,s2,NA,NA,0.06300537170720028,NA,Chaetognatha *sp. juvenile s2
HAK2017097003601,Northern Strait of Georgia,QU39,-125.099,50.031,2017-06-06,08:01:00,Daylight,Bongo VNH,250,0.5,242,0,265,44.05,NA,QPK1599,HAK2017097003601,Anim,Chae,Sagi,Aphr,Sagittidae,Mesosagitta,minima,,s2,NA,NA,0.08800458423147536,NA,Mesosagitta minima  s2
HAK2017097003601,Northern Strait of Georgia,QU39,-125.099,50.031,2017-06-06,08:01:00,Daylight,Bongo VNH,250,0.5,242,0,265,44.05,NA,QPK1599,HAK2017097003601,Anim,Chae,Sagi,Aphr,Sagittidae,Parasagitta,elegans,,s2,NA,0.36324,0.08800126806663852,0.03196558061252578,Parasagitta elegans  s2
HAK2017097003601,Northern Strait of Georgia,QU39,-125.099,50.031,2017-06-06,08:01:00,Daylight,Bongo VNH,250,0.5,242,0,265,44.05,NA,QPK1599,HAK2017097003601,Anim,Chae,Sagi,Aphr,Sagittidae,Parasagitta,elegans,,s3,NA,0.72648,1.0499949155362007,0.7628003062387391,Parasagitta elegans  s3
HAK2017097003601,Northern Strait of Georgia,QU39,-125.099,50.031,2017-06-06,08:01:00,Daylight,Bongo VNH,250,0.5,242,0,265,44.05,NA,QPK1599,HAK2017097003601,Anim,Chae,Sagi,Aphr,Sagittidae,Parasagitta,elegans,juvenile,s1,NA,NA,NA,NA,Parasagitta elegans juvenile s1
HAK2017097003601,Northern Strait of Georgia,QU39,-125.099,50.031,2017-06-06,08:01:00,Daylight,Bongo VNH,250,0.5,242,0,265,44.05,NA,QPK1599,HAK2017097003601,Anim,Chae,Sagi,Aphr,Sagittidae,Parasagitta,euneritica,,s2,NA,NA,0.09000020857873824,NA,Parasagitta euneritica  s2
HAK2017097003601,Northern Strait of Georgia,QU39,-125.099,50.031,2017-06-06,08:01:00,Daylight,Bongo VNH,250,0.5,242,0,265,44.05,NA,QPK1599,HAK2017097003601,Anim,Chae,Sagi,Aphr,Sagittidae,Parasagitta,euneritica,,s3,NA,NA,1.1000004641714043,NA,Parasagitta euneritica  s3
HAK2017097003601,Northern Strait of Georgia,QU39,-125.099,50.031,2017-06-06,08:01:00,Daylight,Bongo VNH,250,0.5,242,0,265,44.05,NA,QPK1599,HAK2017097003601,Anim,Chae,Sagi,Aphr,Sagittidae,Pseudosagitta,scrippsae,,s3,NA,NA,6.499958566421795,NA,Pseudosagitta scrippsae  s3
HAK2017097003601,Northern Strait of Georgia,QU39,-125.099,50.031,2017-06-06,08:01:00,Daylight,Bongo VNH,250,0.5,242,0,265,44.05,NA,QPK1599,HAK2017097003601,Anim,Chae,Sagi,Aphr,Sagittidae,Serratosagitta,bierii,,s2,NA,NA,NA,NA,Serratosagitta bierii  s2
HAK2017097003601,Northern Strait of Georgia,QU39,-125.099,50.031,2017-06-06,08:01:00,Daylight,Bongo VNH,250,0.5,242,0,265,44.05,NA,QPK1599,HAK2017097003601,Anim,Chae,Sagi,Phra,Eukrohniidae,Eukrohnia,hamata,,s2,NA,NA,0.18000005160009616,NA,Eukrohnia hamata  s2
HAK2017097003601,Northern Strait of Georgia,QU39,-125.099,50.031,2017-06-06,08:01:00,Daylight,Bongo VNH,250,0.5,242,0,265,44.05,NA,QPK1599,HAK2017097003601,Anim,Chae,Sagi,Phra,Eukrohniidae,Eukrohnia,hamata,,s3,NA,NA,1.3999812498948367,NA,Eukrohnia hamata  s3
HAK2017097003601,Northern Strait of Georgia,QU39,-125.099,50.031,2017-06-06,08:01:00,Daylight,Bongo VNH,250,0.5,242,0,265,44.05,NA,QPK1599,HAK2017097003601,Anim,Chor,Acti,,NA,Fish,*sp.,eggs,s1,NA,NA,0.019998919590282646,NA,Fish *sp. eggs s1
HAK2017097003601,Northern Strait of Georgia,QU39,-125.099,50.031,2017-06-06,08:01:00,Daylight,Bongo VNH,250,0.5,242,0,265,44.05,NA,QPK1599,HAK2017097003601,Anim,Chor,Acti,,NA,Fish,*sp.,preflexion,s1,NA,NA,1.8000926805760742,NA,Fish *sp. preflexion s1
HAK2017097003601,Northern Strait of Georgia,QU39,-125.099,50.031,2017-06-06,08:01:00,Daylight,Bongo VNH,250,0.5,242,0,265,44.05,NA,QPK1599,HAK2017097003601,Anim,Chor,Acti,Clup,,Clupeiformes,*sp.,preflexion,s1,NA,NA,NA,NA,Clupeiformes *sp. preflexion s1
HAK2017097003601,Northern Strait of Georgia,QU39,-125.099,50.031,2017-06-06,08:01:00,Daylight,Bongo VNH,250,0.5,242,0,265,44.05,NA,QPK1599,HAK2017097003601,Anim,Chor,Acti,Clup,Clupeidae,Clupea,pallasii,flexion,s2,NA,NA,2.599834837743204,NA,Clupea pallasii flexion s2
HAK2017097003601,Northern Strait of Georgia,QU39,-125.099,50.031,2017-06-06,08:01:00,Daylight,Bongo VNH,250,0.5,242,0,265,44.05,NA,QPK1599,HAK2017097003601,Anim,Chor,Acti,Clup,Clupeidae,Clupea,pallasii,postflexion,s3,NA,NA,6.869601748716157,NA,Clupea pallasii postflexion s3
HAK2017097003601,Northern Strait of Georgia,QU39,-125.099,50.031,2017-06-06,08:01:00,Daylight,Bongo VNH,250,0.5,242,0,265,44.05,NA,QPK1599,HAK2017097003601,Anim,Chor,Acti,Clup,Clupeidae,Clupea,pallasii,preflexion,s1,NA,NA,0.6999617396134679,NA,Clupea pallasii preflexion s1
HAK2017097003601,Northern Strait of Georgia,QU39,-125.099,50.031,2017-06-06,08:01:00,Daylight,Bongo VNH,250,0.5,242,0,265,44.05,NA,QPK1599,HAK2017097003601,Anim,Chor,Acti,Clup,Engraulidae,Engraulis,mordax,flexion,s2,NA,0.0227,11.700048929311533,0.26559111069537183,Engraulis mordax flexion s2
HAK2017097003601,Northern Strait of Georgia,QU39,-125.099,50.031,2017-06-06,08:01:00,Daylight,Bongo VNH,250,0.5,242,0,265,44.05,NA,QPK1599,HAK2017097003601,Anim,Chor,Acti,Clup,Engraulidae,Engraulis,mordax,preflexion,s1,NA,NA,1.8000263469898565,NA,Engraulis mordax preflexion s1
HAK2017097003601,Northern Strait of Georgia,QU39,-125.099,50.031,2017-06-06,08:01:00,Daylight,Bongo VNH,250,0.5,242,0,265,44.05,NA,QPK1599,HAK2017097003601,Anim,Chor,Acti,Gadi,Gadidae,Gadus,chalcogramma,eggs,s1,NA,NA,NA,NA,Gadus chalcogramma eggs s1
HAK2017097003601,Northern Strait of Georgia,QU39,-125.099,50.031,2017-06-06,08:01:00,Daylight,Bongo VNH,250,0.5,242,0,265,44.05,NA,QPK1599,HAK2017097003601,Anim,Chor,Acti,Gadi,Gadidae,Gadus,chalcogramma,preflexion,s1,NA,NA,NA,NA,Gadus chalcogramma preflexion s1
HAK2017097003601,Northern Strait of Georgia,QU39,-125.099,50.031,2017-06-06,08:01:00,Daylight,Bongo VNH,250,0.5,242,0,265,44.05,NA,QPK1599,HAK2017097003601,Anim,Chor,Acti,Gadi,Merlucciidae,Merluccius,productus,eggs,s1,NA,NA,0.04998838362821981,NA,Merluccius productus eggs s1
HAK2017097003601,Northern Strait of Georgia,QU39,-125.099,50.031,2017-06-06,08:01:00,Daylight,Bongo VNH,250,0.5,242,0,265,44.05,NA,QPK1599,HAK2017097003601,Anim,Chor,Acti,Gadi,Merlucciidae,Merluccius,productus,postflexion,s3,NA,NA,10.399806112277172,NA,Merluccius productus postflexion s3
HAK2017097003601,Northern Strait of Georgia,QU39,-125.099,50.031,2017-06-06,08:01:00,Daylight,Bongo VNH,250,0.5,242,0,265,44.05,NA,QPK1599,HAK2017097003601,Anim,Chor,Acti,Gadi,Merlucciidae,Merluccius,productus,preflexion,s1,NA,NA,0.6999703889007899,NA,Merluccius productus preflexion s1
HAK2017097003601,Northern Strait of Georgia,QU39,-125.099,50.031,2017-06-06,08:01:00,Daylight,Bongo VNH,250,0.5,242,0,265,44.05,NA,QPK1599,HAK2017097003601,Anim,Chor,Acti,Osme,Bathylagidae,Leuroglossus,schmidti,eggs,s1,NA,NA,0.029986311199021756,NA,Leuroglossus schmidti eggs s1
HAK2017097003601,Northern Strait of Georgia,QU39,-125.099,50.031,2017-06-06,08:01:00,Daylight,Bongo VNH,250,0.5,242,0,265,44.05,NA,QPK1599,HAK2017097003601,Anim,Chor,Acti,Osme,Bathylagidae,Leuroglossus,schmidti,flexion,s2,NA,NA,1.3199842420569579,NA,Leuroglossus schmidti flexion s2
HAK2017097003601,Northern Strait of Georgia,QU39,-125.099,50.031,2017-06-06,08:01:00,Daylight,Bongo VNH,250,0.5,242,0,265,44.05,NA,QPK1599,HAK2017097003601,Anim,Chor,Acti,Osme,Bathylagidae,Leuroglossus,schmidti,postflexion,s3,NA,NA,23.40106805597796,NA,Leuroglossus schmidti postflexion s3
HAK2017097003601,Northern Strait of Georgia,QU39,-125.099,50.031,2017-06-06,08:01:00,Daylight,Bongo VNH,250,0.5,242,0,265,44.05,NA,QPK1599,HAK2017097003601,Anim,Chor,Acti,Perc,,Tetragonurus,cuvieri,eggs,s1,NA,NA,NA,NA,Tetragonurus cuvieri eggs s1
HAK2017097003601,Northern Strait of Georgia,QU39,-125.099,50.031,2017-06-06,08:01:00,Daylight,Bongo VNH,250,0.5,242,0,265,44.05,NA,QPK1599,HAK2017097003601,Anim,Chor,Acti,Perc,,Tetragonurus,cuvieri,preflexion,s1,NA,NA,NA,NA,Tetragonurus cuvieri preflexion s1
HAK2017097003601,Northern Strait of Georgia,QU39,-125.099,50.031,2017-06-06,08:01:00,Daylight,Bongo VNH,250,0.5,242,0,265,44.05,NA,QPK1599,HAK2017097003601,Anim,Chor,Acti,Perc,Ammodytidae,Ammodytes,personatus,flexion,s2,NA,NA,NA,NA,Ammodytes personatus flexion s2
HAK2017097003601,Northern Strait of Georgia,QU39,-125.099,50.031,2017-06-06,08:01:00,Daylight,Bongo VNH,250,0.5,242,0,265,44.05,NA,QPK1599,HAK2017097003601,Anim,Chor,Acti,Perc,Bathymasteridae,Ronquilus,jordani,flexion,s2,NA,NA,NA,NA,Ronquilus jordani flexion s2
HAK2017097003601,Northern Strait of Georgia,QU39,-125.099,50.031,2017-06-06,08:01:00,Daylight,Bongo VNH,250,0.5,242,0,265,44.05,NA,QPK1599,HAK2017097003601,Anim,Chor,Acti,Perc,Gobiesocidae,Rhinogobiops,nicholsii,flexion,s2,NA,NA,1.8997240110395586,NA,Rhinogobiops nicholsii flexion s2
HAK2017097003601,Northern Strait of Georgia,QU39,-125.099,50.031,2017-06-06,08:01:00,Daylight,Bongo VNH,250,0.5,242,0,265,44.05,NA,QPK1599,HAK2017097003601,Anim,Chor,Acti,Perc,Gobiesocidae,Rhinogobiops,nicholsii,preflexion,s1,NA,NA,0.6999924412529378,NA,Rhinogobiops nicholsii preflexion s1
HAK2017097003601,Northern Strait of Georgia,QU39,-125.099,50.031,2017-06-06,08:01:00,Daylight,Bongo VNH,250,0.5,242,0,265,44.05,NA,QPK1599,HAK2017097003601,Anim,Chor,Acti,Perc,Stichaeidae,Stichaeidae,*sp.,flexion,s2,NA,NA,5.5002317604523965,NA,Stichaeidae *sp. flexion s2
HAK2017097003601,Northern Strait of Georgia,QU39,-125.099,50.031,2017-06-06,08:01:00,Daylight,Bongo VNH,250,0.5,242,0,265,44.05,NA,QPK1599,HAK2017097003601,Anim,Chor,Acti,Perc,Stichaeidae,Stichaeidae,*sp.,preflexion,s1,NA,NA,NA,NA,Stichaeidae *sp. preflexion s1
HAK2017097003601,Northern Strait of Georgia,QU39,-125.099,50.031,2017-06-06,08:01:00,Daylight,Bongo VNH,250,0.5,242,0,265,44.05,NA,QPK1599,HAK2017097003601,Anim,Chor,Acti,Pleu,Paralichthyidae,Citharichthys,*sp.,eggs,s1,NA,NA,0.03000717903429889,NA,Citharichthys *sp. eggs s1
HAK2017097003601,Northern Strait of Georgia,QU39,-125.099,50.031,2017-06-06,08:01:00,Daylight,Bongo VNH,250,0.5,242,0,265,44.05,NA,QPK1599,HAK2017097003601,Anim,Chor,Acti,Pleu,Pleuronectidae,Glyptocephalus,*sp.,eggs,s1,NA,NA,0.02003498171410399,NA,Glyptocephalus *sp. eggs s1
HAK2017097003601,Northern Strait of Georgia,QU39,-125.099,50.031,2017-06-06,08:01:00,Daylight,Bongo VNH,250,0.5,242,0,265,44.05,NA,QPK1599,HAK2017097003601,Anim,Chor,Acti,Pleu,Pleuronectidae,Glyptocephalus,zachirus,postflexion,s3,NA,NA,9.70047279132289,NA,Glyptocephalus zachirus postflexion s3
HAK2017097003601,Northern Strait of Georgia,QU39,-125.099,50.031,2017-06-06,08:01:00,Daylight,Bongo VNH,250,0.5,242,0,265,44.05,NA,QPK1599,HAK2017097003601,Anim,Chor,Acti,Pleu,Pleuronectidae,Hippoglossoides,elassodon,eggs,s1,NA,NA,0.5399986233498402,NA,Hippoglossoides elassodon eggs s1
HAK2017097003601,Northern Strait of Georgia,QU39,-125.099,50.031,2017-06-06,08:01:00,Daylight,Bongo VNH,250,0.5,242,0,265,44.05,NA,QPK1599,HAK2017097003601,Anim,Chor,Acti,Pleu,Pleuronectidae,Hippoglossus,stenolepis,eggs,s1,NA,NA,NA,NA,Hippoglossus stenolepis eggs s1
HAK2017097003601,Northern Strait of Georgia,QU39,-125.099,50.031,2017-06-06,08:01:00,Daylight,Bongo VNH,250,0.5,242,0,265,44.05,NA,QPK1599,HAK2017097003601,Anim,Chor,Acti,Pleu,Pleuronectidae,Lepidopsetta,bilineata,preflexion,s1,NA,NA,2.5001180380879107,NA,Lepidopsetta bilineata preflexion s1
HAK2017097003601,Northern Strait of Georgia,QU39,-125.099,50.031,2017-06-06,08:01:00,Daylight,Bongo VNH,250,0.5,242,0,265,44.05,NA,QPK1599,HAK2017097003601,Anim,Chor,Acti,Pleu,Pleuronectidae,Lyopsetta,exilis,flexion,s2,NA,NA,3.6001060927964286,NA,Lyopsetta exilis flexion s2
HAK2017097003601,Northern Strait of Georgia,QU39,-125.099,50.031,2017-06-06,08:01:00,Daylight,Bongo VNH,250,0.5,242,0,265,44.05,NA,QPK1599,HAK2017097003601,Anim,Chor,Acti,Pleu,Pleuronectidae,Pleuronectidae,*sp.,eggs,s1,NA,NA,0.04002254957403422,NA,Pleuronectidae *sp. eggs s1
HAK2017097003601,Northern Strait of Georgia,QU39,-125.099,50.031,2017-06-06,08:01:00,Daylight,Bongo VNH,250,0.5,242,0,265,44.05,NA,QPK1599,HAK2017097003601,Anim,Chor,Acti,Pleu,Pleuronectidae,Pleuronichthys,coenosus,eggs,s1,NA,NA,NA,NA,Pleuronichthys coenosus eggs s1
HAK2017097003601,Northern Strait of Georgia,QU39,-125.099,50.031,2017-06-06,08:01:00,Daylight,Bongo VNH,250,0.5,242,0,265,44.05,NA,QPK1599,HAK2017097003601,Anim,Chor,Acti,Pleu,Pleuronectidae,Pleuronichthys,decurrens,eggs,s1,NA,NA,0.04005407268562773,NA,Pleuronichthys decurrens eggs s1
HAK2017097003601,Northern Strait of Georgia,QU39,-125.099,50.031,2017-06-06,08:01:00,Daylight,Bongo VNH,250,0.5,242,0,265,44.05,NA,QPK1599,HAK2017097003601,Anim,Chor,Acti,Scor,Cottidae,Scorpaenichthys,marmoratus,preflexion,s1,NA,NA,NA,NA,Scorpaenichthys marmoratus preflexion s1
HAK2017097003601,Northern Strait of Georgia,QU39,-125.099,50.031,2017-06-06,08:01:00,Daylight,Bongo VNH,250,0.5,242,0,265,44.05,NA,QPK1599,HAK2017097003601,Anim,Chor,Acti,Scor,Hexagrammidae,Hexagrammos,decagrammus,postflexion,s3,NA,NA,9.697921478060048,NA,Hexagrammos decagrammus postflexion s3
HAK2017097003601,Northern Strait of Georgia,QU39,-125.099,50.031,2017-06-06,08:01:00,Daylight,Bongo VNH,250,0.5,242,0,265,44.05,NA,QPK1599,HAK2017097003601,Anim,Chor,Acti,Scor,Liparidae,Liparis,gibbus,flexion,s2,NA,NA,0.8429684296842969,NA,Liparis gibbus flexion s2
HAK2017097003601,Northern Strait of Georgia,QU39,-125.099,50.031,2017-06-06,08:01:00,Daylight,Bongo VNH,250,0.5,242,0,265,44.05,NA,QPK1599,HAK2017097003601,Anim,Chor,Acti,Scor,Scorpaenidae,Sebastes,*sp.,preflexion,s1,NA,NA,1.7999502478852218,NA,Sebastes *sp. preflexion s1
HAK2017097003601,Northern Strait of Georgia,QU39,-125.099,50.031,2017-06-06,08:01:00,Daylight,Bongo VNH,250,0.5,242,0,265,44.05,NA,QPK1599,HAK2017097003601,Anim,Cnid,Anth,Haloclavidae,NA,Peachia,*sp.,,s1,NA,NA,0.4000438974069716,NA,Peachia *sp.  s1
HAK2017097003601,Northern Strait of Georgia,QU39,-125.099,50.031,2017-06-06,08:01:00,Daylight,Bongo VNH,250,0.5,242,0,265,44.05,NA,QPK1599,HAK2017097003601,Anim,Cnid,Hydr,Hydr,,Medusae,*sp.,,s0,NA,NA,0.0059993652122009395,NA,Medusae *sp.  s0
HAK2017097003601,Northern Strait of Georgia,QU39,-125.099,50.031,2017-06-06,08:01:00,Daylight,Bongo VNH,250,0.5,242,0,265,44.05,NA,QPK1599,HAK2017097003601,Anim,Cnid,Hydr,Hydr,Aequoreidae,Aequorea,*sp.,,s1,NA,NA,NA,NA,Aequorea *sp.  s1
HAK2017097003601,Northern Strait of Georgia,QU39,-125.099,50.031,2017-06-06,08:01:00,Daylight,Bongo VNH,250,0.5,242,0,265,44.05,NA,QPK1599,HAK2017097003601,Anim,Cnid,Hydr,Hydr,Aequoreidae,Aequorea,*sp.,,s3,NA,0.0454,83.42545827398388,3.7875158056388685,Aequorea *sp.  s3
HAK2017097003601,Northern Strait of Georgia,QU39,-125.099,50.031,2017-06-06,08:01:00,Daylight,Bongo VNH,250,0.5,242,0,265,44.05,NA,QPK1599,HAK2017097003601,Anim,Cnid,Hydr,Hydr,Bougainvilliidae,Bougainvillia,multitentaculata,,s1,NA,NA,0.03123337338452557,NA,Bougainvillia multitentaculata  s1
HAK2017097003601,Northern Strait of Georgia,QU39,-125.099,50.031,2017-06-06,08:01:00,Daylight,Bongo VNH,250,0.5,242,0,265,44.05,NA,QPK1599,HAK2017097003601,Anim,Cnid,Hydr,Hydr,Bougainvilliidae,Bougainvillia,multitentaculata,,s2,NA,NA,0.5490745933819406,NA,Bougainvillia multitentaculata  s2
HAK2017097003601,Northern Strait of Georgia,QU39,-125.099,50.031,2017-06-06,08:01:00,Daylight,Bongo VNH,250,0.5,242,0,265,44.05,NA,QPK1599,HAK2017097003601,Anim,Cnid,Hydr,Hydr,Bougainvilliidae,Bougainvillia,multitentaculata,,s3,NA,NA,NA,NA,Bougainvillia multitentaculata  s3
HAK2017097003601,Northern Strait of Georgia,QU39,-125.099,50.031,2017-06-06,08:01:00,Daylight,Bongo VNH,250,0.5,242,0,265,44.05,NA,QPK1599,HAK2017097003601,Anim,Cnid,Hydr,Hydr,Campanulariidae,Clytia,gregaria,,s2,NA,0.72648,1.8999951936527644,1.3803085082848603,Clytia gregaria  s2
HAK2017097003601,Northern Strait of Georgia,QU39,-125.099,50.031,2017-06-06,08:01:00,Daylight,Bongo VNH,250,0.5,242,0,265,44.05,NA,QPK1599,HAK2017097003601,Anim,Cnid,Hydr,Hydr,Campanulariidae,Clytia,gregaria,,s3,NA,NA,23.099790109670604,NA,Clytia gregaria  s3
HAK2017097003601,Northern Strait of Georgia,QU39,-125.099,50.031,2017-06-06,08:01:00,Daylight,Bongo VNH,250,0.5,242,0,265,44.05,NA,QPK1599,HAK2017097003601,Anim,Cnid,Hydr,Hydr,Campanulinidae,Eutonina,indicans,,s3,NA,NA,16.869587601020157,NA,Eutonina indicans  s3
HAK2017097003601,Northern Strait of Georgia,QU39,-125.099,50.031,2017-06-06,08:01:00,Daylight,Bongo VNH,250,0.5,242,0,265,44.05,NA,QPK1599,HAK2017097003601,Anim,Cnid,Hydr,Hydr,Corynidae,Sarsia,*sp.,,s2,NA,NA,1.1000117426021607,NA,Sarsia *sp.  s2
HAK2017097003601,Northern Strait of Georgia,QU39,-125.099,50.031,2017-06-06,08:01:00,Daylight,Bongo VNH,250,0.5,242,0,265,44.05,NA,QPK1599,HAK2017097003601,Anim,Cnid,Hydr,Hydr,Laodiceidae,Modeeria,rotunda,,s1,NA,NA,NA,NA,Modeeria rotunda  s1
HAK2017097003601,Northern Strait of Georgia,QU39,-125.099,50.031,2017-06-06,08:01:00,Daylight,Bongo VNH,250,0.5,242,0,265,44.05,NA,QPK1599,HAK2017097003601,Anim,Cnid,Hydr,Hydr,Laodiceidae,Modeeria,rotunda,,s3,NA,NA,NA,NA,Modeeria rotunda  s3
HAK2017097003601,Northern Strait of Georgia,QU39,-125.099,50.031,2017-06-06,08:01:00,Daylight,Bongo VNH,250,0.5,242,0,265,44.05,NA,QPK1599,HAK2017097003601,Anim,Cnid,Hydr,Hydr,Melicertidae,Melicertum,octocostatum,,s1,NA,NA,0.24999522781591174,NA,Melicertum octocostatum  s1
HAK2017097003601,Northern Strait of Georgia,QU39,-125.099,50.031,2017-06-06,08:01:00,Daylight,Bongo VNH,250,0.5,242,0,265,44.05,NA,QPK1599,HAK2017097003601,Anim,Cnid,Hydr,Hydr,Mitrocomidae,Mitrocoma,cellularia,,s2,NA,NA,3.1000469704086426,NA,Mitrocoma cellularia  s2
HAK2017097003601,Northern Strait of Georgia,QU39,-125.099,50.031,2017-06-06,08:01:00,Daylight,Bongo VNH,250,0.5,242,0,265,44.05,NA,QPK1599,HAK2017097003601,Anim,Cnid,Hydr,Hydr,Mitrocomidae,Mitrocoma,cellularia,,s3,NA,NA,12.999760296630877,NA,Mitrocoma cellularia  s3
HAK2017097003601,Northern Strait of Georgia,QU39,-125.099,50.031,2017-06-06,08:01:00,Daylight,Bongo VNH,250,0.5,242,0,265,44.05,NA,QPK1599,HAK2017097003601,Anim,Cnid,Hydr,Hydr,Mitrocomidae,Tiaropsidium,kelseyi,,s2,NA,NA,1.9000289704716438,NA,Tiaropsidium kelseyi  s2
HAK2017097003601,Northern Strait of Georgia,QU39,-125.099,50.031,2017-06-06,08:01:00,Daylight,Bongo VNH,250,0.5,242,0,265,44.05,NA,QPK1599,HAK2017097003601,Anim,Cnid,Hydr,Hydr,Mitrocomidae,Tiaropsidium,kelseyi,,s3,NA,NA,23.150712519547213,NA,Tiaropsidium kelseyi  s3
HAK2017097003601,Northern Strait of Georgia,QU39,-125.099,50.031,2017-06-06,08:01:00,Daylight,Bongo VNH,250,0.5,242,0,265,44.05,NA,QPK1599,HAK2017097003601,Anim,Cnid,Hydr,Hydr,Pandeidae,Halitholus,*sp.,,s3,NA,NA,8.638771394258628,NA,Halitholus *sp.  s3
HAK2017097003601,Northern Strait of Georgia,QU39,-125.099,50.031,2017-06-06,08:01:00,Daylight,Bongo VNH,250,0.5,242,0,265,44.05,NA,QPK1599,HAK2017097003601,Anim,Cnid,Hydr,Hydr,Pandeidae,Leuckartiara,*sp.,,s2,NA,NA,NA,NA,Leuckartiara *sp.  s2
HAK2017097003601,Northern Strait of Georgia,QU39,-125.099,50.031,2017-06-06,08:01:00,Daylight,Bongo VNH,250,0.5,242,0,265,44.05,NA,QPK1599,HAK2017097003601,Anim,Cnid,Hydr,Hydr,Proboscidactylidae,Proboscidactyla,flavicirrata,,s1,NA,NA,0.8799865572788739,NA,Proboscidactyla flavicirrata  s1
HAK2017097003601,Northern Strait of Georgia,QU39,-125.099,50.031,2017-06-06,08:01:00,Daylight,Bongo VNH,250,0.5,242,0,265,44.05,NA,QPK1599,HAK2017097003601,Anim,Cnid,Hydr,Hydr,Proboscidactylidae,Proboscidactyla,flavicirrata,,s2,NA,NA,1.2499933026094496,NA,Proboscidactyla flavicirrata  s2
HAK2017097003601,Northern Strait of Georgia,QU39,-125.099,50.031,2017-06-06,08:01:00,Daylight,Bongo VNH,250,0.5,242,0,265,44.05,NA,QPK1599,HAK2017097003601,Anim,Cnid,Hydr,Hydr,Tubulariidae,Euphysa,*sp.,,s2,NA,NA,1.5999374619580928,NA,Euphysa *sp.  s2
