library_ID,collection_date,depth,lat_lon,source_material_id,title,sra_accession,biosample_accession,bioproject_accession,collection_method,size_frac,design_description,geo_loc_name,samp_collect_device,samp_mat_process,samp_size,samp_store_temp
QMIC2136_18S_QU39_3,2017-06-29,5,50.0307 N 125.0992 W,QMIC2136,18S metabarcoding targeting marine eukaryotes in a Seawater Metagenome from Northern Strait of Georgia BC,SRR31364855,SAMN44770595,PRJNA1141475,Sterivex Seawater filtration: https://dx.doi.org/10.17504/protocols.io.rm7vzjxrrlx1/v1,0.22 micrometer,Metabarcoding of 18S (V4) using V4-565F and V4981R (Balzano et al 2015) with fusion primers.,Canada: British Columbia,Niskin Bottle,DNA Extraction from 0.22 micrometer Sterivex Filters - Phenol Chloroform: https://dx.doi.org/10.17504/protocols.io.14egn63oql5d/v1,2000 ml,-80
QMIC2137_18S_QU39_3,2017-06-29,30,50.0307 N 125.0992 W,QMIC2137,18S metabarcoding targeting marine eukaryotes in a Seawater Metagenome from Northern Strait of Georgia BC,SRR31364854,SAMN44770596,PRJNA1141475,Sterivex Seawater filtration: https://dx.doi.org/10.17504/protocols.io.rm7vzjxrrlx1/v1,0.22 micrometer,Metabarcoding of 18S (V4) using V4-565F and V4981R (Balzano et al 2015) with fusion primers.,Canada: British Columbia,Niskin Bottle,DNA Extraction from 0.22 micrometer Sterivex Filters - Phenol Chloroform: https://dx.doi.org/10.17504/protocols.io.14egn63oql5d/v1,2000 ml,-80
QMIC2138_18S_QU39_3,2017-06-29,100,50.0307 N 125.0992 W,QMIC2138,18S metabarcoding targeting marine eukaryotes in a Seawater Metagenome from Northern Strait of Georgia BC,SRR31364853,SAMN44770597,PRJNA1141475,Sterivex Seawater filtration: https://dx.doi.org/10.17504/protocols.io.rm7vzjxrrlx1/v1,0.22 micrometer,Metabarcoding of 18S (V4) using V4-565F and V4981R (Balzano et al 2015) with fusion primers.,Canada: British Columbia,Niskin Bottle,DNA Extraction from 0.22 micrometer Sterivex Filters - Phenol Chloroform: https://dx.doi.org/10.17504/protocols.io.14egn63oql5d/v1,2000 ml,-80
QMIC2139_18S_QU39_3,2017-06-29,260,50.0307 N 125.0992 W,QMIC2139,18S metabarcoding targeting marine eukaryotes in a Seawater Metagenome from Northern Strait of Georgia BC,SRR31364852,SAMN44770598,PRJNA1141475,Sterivex Seawater filtration: https://dx.doi.org/10.17504/protocols.io.rm7vzjxrrlx1/v1,0.22 micrometer,Metabarcoding of 18S (V4) using V4-565F and V4981R (Balzano et al 2015) with fusion primers.,Canada: British Columbia,Niskin Bottle,DNA Extraction from 0.22 micrometer Sterivex Filters - Phenol Chloroform: https://dx.doi.org/10.17504/protocols.io.14egn63oql5d/v1,2000 ml,-80
QMIC2145_18S_QU39_3,2017-07-07,0,50.0307 N 125.0992 W,QMIC2145,18S metabarcoding targeting marine eukaryotes in a Seawater Metagenome from Northern Strait of Georgia BC,SRR31364850,SAMN44770599,PRJNA1141475,Sterivex Seawater filtration: https://dx.doi.org/10.17504/protocols.io.rm7vzjxrrlx1/v1,0.22 micrometer,Metabarcoding of 18S (V4) using V4-565F and V4981R (Balzano et al 2015) with fusion primers.,Canada: British Columbia,Niskin Bottle,DNA Extraction from 0.22 micrometer Sterivex Filters - Phenol Chloroform: https://dx.doi.org/10.17504/protocols.io.14egn63oql5d/v1,2000 ml,-80
QMIC2146_18S_QU39_3,2017-07-07,5,50.0307 N 125.0992 W,QMIC2146,18S metabarcoding targeting marine eukaryotes in a Seawater Metagenome from Northern Strait of Georgia BC,SRR31364849,SAMN44770600,PRJNA1141475,Sterivex Seawater filtration: https://dx.doi.org/10.17504/protocols.io.rm7vzjxrrlx1/v1,0.22 micrometer,Metabarcoding of 18S (V4) using V4-565F and V4981R (Balzano et al 2015) with fusion primers.,Canada: British Columbia,Niskin Bottle,DNA Extraction from 0.22 micrometer Sterivex Filters - Phenol Chloroform: https://dx.doi.org/10.17504/protocols.io.14egn63oql5d/v1,2000 ml,-80
QMIC2147_18S_QU39_3,2017-07-07,30,50.0307 N 125.0992 W,QMIC2147,18S metabarcoding targeting marine eukaryotes in a Seawater Metagenome from Northern Strait of Georgia BC,SRR31364848,SAMN44770601,PRJNA1141475,Sterivex Seawater filtration: https://dx.doi.org/10.17504/protocols.io.rm7vzjxrrlx1/v1,0.22 micrometer,Metabarcoding of 18S (V4) using V4-565F and V4981R (Balzano et al 2015) with fusion primers.,Canada: British Columbia,Niskin Bottle,DNA Extraction from 0.22 micrometer Sterivex Filters - Phenol Chloroform: https://dx.doi.org/10.17504/protocols.io.14egn63oql5d/v1,2000 ml,-80
QMIC2148_18S_QU39_3,2017-07-07,100,50.0307 N 125.0992 W,QMIC2148,18S metabarcoding targeting marine eukaryotes in a Seawater Metagenome from Northern Strait of Georgia BC,SRR31364847,SAMN44770602,PRJNA1141475,Sterivex Seawater filtration: https://dx.doi.org/10.17504/protocols.io.rm7vzjxrrlx1/v1,0.22 micrometer,Metabarcoding of 18S (V4) using V4-565F and V4981R (Balzano et al 2015) with fusion primers.,Canada: British Columbia,Niskin Bottle,DNA Extraction from 0.22 micrometer Sterivex Filters - Phenol Chloroform: https://dx.doi.org/10.17504/protocols.io.14egn63oql5d/v1,2000 ml,-80
QMIC2149_18S_QU39_3,2017-07-07,260,50.0307 N 125.0992 W,QMIC2149,18S metabarcoding targeting marine eukaryotes in a Seawater Metagenome from Northern Strait of Georgia BC,SRR31364846,SAMN44770603,PRJNA1141475,Sterivex Seawater filtration: https://dx.doi.org/10.17504/protocols.io.rm7vzjxrrlx1/v1,0.22 micrometer,Metabarcoding of 18S (V4) using V4-565F and V4981R (Balzano et al 2015) with fusion primers.,Canada: British Columbia,Niskin Bottle,DNA Extraction from 0.22 micrometer Sterivex Filters - Phenol Chloroform: https://dx.doi.org/10.17504/protocols.io.14egn63oql5d/v1,2000 ml,-80
QMIC2156_18S_QU39_3,2017-07-11,5,50.0307 N 125.0992 W,QMIC2156,18S metabarcoding targeting marine eukaryotes in a Seawater Metagenome from Northern Strait of Georgia BC,SRR31364845,SAMN44770605,PRJNA1141475,Sterivex Seawater filtration: https://dx.doi.org/10.17504/protocols.io.rm7vzjxrrlx1/v1,0.22 micrometer,Metabarcoding of 18S (V4) using V4-565F and V4981R (Balzano et al 2015) with fusion primers.,Canada: British Columbia,Niskin Bottle,DNA Extraction from 0.22 micrometer Sterivex Filters - Phenol Chloroform: https://dx.doi.org/10.17504/protocols.io.14egn63oql5d/v1,2000 ml,-80
QMIC2157_18S_QU39_3,2017-07-11,30,50.0307 N 125.0992 W,QMIC2157,18S metabarcoding targeting marine eukaryotes in a Seawater Metagenome from Northern Strait of Georgia BC,SRR31364844,SAMN44770606,PRJNA1141475,Sterivex Seawater filtration: https://dx.doi.org/10.17504/protocols.io.rm7vzjxrrlx1/v1,0.22 micrometer,Metabarcoding of 18S (V4) using V4-565F and V4981R (Balzano et al 2015) with fusion primers.,Canada: British Columbia,Niskin Bottle,DNA Extraction from 0.22 micrometer Sterivex Filters - Phenol Chloroform: https://dx.doi.org/10.17504/protocols.io.14egn63oql5d/v1,2000 ml,-80
QMIC2158_18S_QU39_3,2017-07-11,100,50.0307 N 125.0992 W,QMIC2158,18S metabarcoding targeting marine eukaryotes in a Seawater Metagenome from Northern Strait of Georgia BC,SRR31364843,SAMN44770607,PRJNA1141475,Sterivex Seawater filtration: https://dx.doi.org/10.17504/protocols.io.rm7vzjxrrlx1/v1,0.22 micrometer,Metabarcoding of 18S (V4) using V4-565F and V4981R (Balzano et al 2015) with fusion primers.,Canada: British Columbia,Niskin Bottle,DNA Extraction from 0.22 micrometer Sterivex Filters - Phenol Chloroform: https://dx.doi.org/10.17504/protocols.io.14egn63oql5d/v1,2000 ml,-80
QMIC2159_18S_QU39_3,2017-07-11,260,50.0307 N 125.0992 W,QMIC2159,18S metabarcoding targeting marine eukaryotes in a Seawater Metagenome from Northern Strait of Georgia BC,SRR31364842,SAMN44770608,PRJNA1141475,Sterivex Seawater filtration: https://dx.doi.org/10.17504/protocols.io.rm7vzjxrrlx1/v1,0.22 micrometer,Metabarcoding of 18S (V4) using V4-565F and V4981R (Balzano et al 2015) with fusion primers.,Canada: British Columbia,Niskin Bottle,DNA Extraction from 0.22 micrometer Sterivex Filters - Phenol Chloroform: https://dx.doi.org/10.17504/protocols.io.14egn63oql5d/v1,2000 ml,-80
QMIC2174_18S_QU39_3,2017-07-17,0,50.0307 N 125.0992 W,QMIC2174,18S metabarcoding targeting marine eukaryotes in a Seawater Metagenome from Northern Strait of Georgia BC,SRR31364841,SAMN44770609,PRJNA1141475,Sterivex Seawater filtration: https://dx.doi.org/10.17504/protocols.io.rm7vzjxrrlx1/v1,0.22 micrometer,Metabarcoding of 18S (V4) using V4-565F and V4981R (Balzano et al 2015) with fusion primers.,Canada: British Columbia,Niskin Bottle,DNA Extraction from 0.22 micrometer Sterivex Filters - Phenol Chloroform: https://dx.doi.org/10.17504/protocols.io.14egn63oql5d/v1,2000 ml,-80
QMIC2175_18S_QU39_3,2017-07-17,5,50.0307 N 125.0992 W,QMIC2175,18S metabarcoding targeting marine eukaryotes in a Seawater Metagenome from Northern Strait of Georgia BC,SRR31364974,SAMN44770610,PRJNA1141475,Sterivex Seawater filtration: https://dx.doi.org/10.17504/protocols.io.rm7vzjxrrlx1/v1,0.22 micrometer,Metabarcoding of 18S (V4) using V4-565F and V4981R (Balzano et al 2015) with fusion primers.,Canada: British Columbia,Niskin Bottle,DNA Extraction from 0.22 micrometer Sterivex Filters - Phenol Chloroform: https://dx.doi.org/10.17504/protocols.io.14egn63oql5d/v1,2000 ml,-80
QMIC2176_18S_QU39_3,2017-07-17,30,50.0307 N 125.0992 W,QMIC2176,18S metabarcoding targeting marine eukaryotes in a Seawater Metagenome from Northern Strait of Georgia BC,SRR31364972,SAMN44770611,PRJNA1141475,Sterivex Seawater filtration: https://dx.doi.org/10.17504/protocols.io.rm7vzjxrrlx1/v1,0.22 micrometer,Metabarcoding of 18S (V4) using V4-565F and V4981R (Balzano et al 2015) with fusion primers.,Canada: British Columbia,Niskin Bottle,DNA Extraction from 0.22 micrometer Sterivex Filters - Phenol Chloroform: https://dx.doi.org/10.17504/protocols.io.14egn63oql5d/v1,2000 ml,-80
QMIC2177_18S_QU39_3,2017-07-17,100,50.0307 N 125.0992 W,QMIC2177,18S metabarcoding targeting marine eukaryotes in a Seawater Metagenome from Northern Strait of Georgia BC,SRR31364971,SAMN44770612,PRJNA1141475,Sterivex Seawater filtration: https://dx.doi.org/10.17504/protocols.io.rm7vzjxrrlx1/v1,0.22 micrometer,Metabarcoding of 18S (V4) using V4-565F and V4981R (Balzano et al 2015) with fusion primers.,Canada: British Columbia,Niskin Bottle,DNA Extraction from 0.22 micrometer Sterivex Filters - Phenol Chloroform: https://dx.doi.org/10.17504/protocols.io.14egn63oql5d/v1,2000 ml,-80
QMIC2178_18S_QU39_3,2017-07-17,260,50.0307 N 125.0992 W,QMIC2178,18S metabarcoding targeting marine eukaryotes in a Seawater Metagenome from Northern Strait of Georgia BC,SRR31364970,SAMN44770613,PRJNA1141475,Sterivex Seawater filtration: https://dx.doi.org/10.17504/protocols.io.rm7vzjxrrlx1/v1,0.22 micrometer,Metabarcoding of 18S (V4) using V4-565F and V4981R (Balzano et al 2015) with fusion primers.,Canada: British Columbia,Niskin Bottle,DNA Extraction from 0.22 micrometer Sterivex Filters - Phenol Chloroform: https://dx.doi.org/10.17504/protocols.io.14egn63oql5d/v1,2000 ml,-80
QMIC2193_18S_QU39_3,2017-08-04,0,50.0307 N 125.0992 W,QMIC2193,18S metabarcoding targeting marine eukaryotes in a Seawater Metagenome from Northern Strait of Georgia BC,SRR31364969,SAMN44770619,PRJNA1141475,Sterivex Seawater filtration: https://dx.doi.org/10.17504/protocols.io.rm7vzjxrrlx1/v1,0.22 micrometer,Metabarcoding of 18S (V4) using V4-565F and V4981R (Balzano et al 2015) with fusion primers.,Canada: British Columbia,Niskin Bottle,DNA Extraction from 0.22 micrometer Sterivex Filters - Phenol Chloroform: https://dx.doi.org/10.17504/protocols.io.14egn63oql5d/v1,2000 ml,-80
QMIC2194_18S_QU39_3,2017-08-04,5,50.0307 N 125.0992 W,QMIC2194,18S metabarcoding targeting marine eukaryotes in a Seawater Metagenome from Northern Strait of Georgia BC,SRR31364968,SAMN44770620,PRJNA1141475,Sterivex Seawater filtration: https://dx.doi.org/10.17504/protocols.io.rm7vzjxrrlx1/v1,0.22 micrometer,Metabarcoding of 18S (V4) using V4-565F and V4981R (Balzano et al 2015) with fusion primers.,Canada: British Columbia,Niskin Bottle,DNA Extraction from 0.22 micrometer Sterivex Filters - Phenol Chloroform: https://dx.doi.org/10.17504/protocols.io.14egn63oql5d/v1,1500 ml,-80
QMIC2195_18S_QU39_3,2017-08-04,30,50.0307 N 125.0992 W,QMIC2195,18S metabarcoding targeting marine eukaryotes in a Seawater Metagenome from Northern Strait of Georgia BC,SRR31364967,SAMN44770621,PRJNA1141475,Sterivex Seawater filtration: https://dx.doi.org/10.17504/protocols.io.rm7vzjxrrlx1/v1,0.22 micrometer,Metabarcoding of 18S (V4) using V4-565F and V4981R (Balzano et al 2015) with fusion primers.,Canada: British Columbia,Niskin Bottle,DNA Extraction from 0.22 micrometer Sterivex Filters - Phenol Chloroform: https://dx.doi.org/10.17504/protocols.io.14egn63oql5d/v1,2000 ml,-80
QMIC2196_18S_QU39_3,2017-08-04,100,50.0307 N 125.0992 W,QMIC2196,18S metabarcoding targeting marine eukaryotes in a Seawater Metagenome from Northern Strait of Georgia BC,SRR31364966,SAMN44770622,PRJNA1141475,Sterivex Seawater filtration: https://dx.doi.org/10.17504/protocols.io.rm7vzjxrrlx1/v1,0.22 micrometer,Metabarcoding of 18S (V4) using V4-565F and V4981R (Balzano et al 2015) with fusion primers.,Canada: British Columbia,Niskin Bottle,DNA Extraction from 0.22 micrometer Sterivex Filters - Phenol Chloroform: https://dx.doi.org/10.17504/protocols.io.14egn63oql5d/v1,2000 ml,-80
QMIC2197_18S_QU39_3,2017-08-04,260,50.0307 N 125.0992 W,QMIC2197,18S metabarcoding targeting marine eukaryotes in a Seawater Metagenome from Northern Strait of Georgia BC,SRR31364965,SAMN44770623,PRJNA1141475,Sterivex Seawater filtration: https://dx.doi.org/10.17504/protocols.io.rm7vzjxrrlx1/v1,0.22 micrometer,Metabarcoding of 18S (V4) using V4-565F and V4981R (Balzano et al 2015) with fusion primers.,Canada: British Columbia,Niskin Bottle,DNA Extraction from 0.22 micrometer Sterivex Filters - Phenol Chloroform: https://dx.doi.org/10.17504/protocols.io.14egn63oql5d/v1,2000 ml,-80
QMIC2204_18S_QU39_3,2017-08-08,5,50.0307 N 125.0992 W,QMIC2204,18S metabarcoding targeting marine eukaryotes in a Seawater Metagenome from Northern Strait of Georgia BC,SRR31364964,SAMN44770625,PRJNA1141475,Sterivex Seawater filtration: https://dx.doi.org/10.17504/protocols.io.rm7vzjxrrlx1/v1,0.22 micrometer,Metabarcoding of 18S (V4) using V4-565F and V4981R (Balzano et al 2015) with fusion primers.,Canada: British Columbia,Niskin Bottle,DNA Extraction from 0.22 micrometer Sterivex Filters - Phenol Chloroform: https://dx.doi.org/10.17504/protocols.io.14egn63oql5d/v1,2000 ml,-80
QMIC2234_18S_QU39_3,2017-08-29,5,50.0307 N 125.0992 W,QMIC2234,18S metabarcoding targeting marine eukaryotes in a Seawater Metagenome from Northern Strait of Georgia BC,SRR31364962,SAMN44770640,PRJNA1141475,Sterivex Seawater filtration: https://dx.doi.org/10.17504/protocols.io.rm7vzjxrrlx1/v1,0.22 micrometer,Metabarcoding of 18S (V4) using V4-565F and V4981R (Balzano et al 2015) with fusion primers.,Canada: British Columbia,Niskin Bottle,DNA Extraction from 0.22 micrometer Sterivex Filters - Phenol Chloroform: https://dx.doi.org/10.17504/protocols.io.14egn63oql5d/v1,1425 ml,-80
QMIC2235_18S_QU39_3,2017-08-29,30,50.0307 N 125.0992 W,QMIC2235,18S metabarcoding targeting marine eukaryotes in a Seawater Metagenome from Northern Strait of Georgia BC,SRR31364961,SAMN44770641,PRJNA1141475,Sterivex Seawater filtration: https://dx.doi.org/10.17504/protocols.io.rm7vzjxrrlx1/v1,0.22 micrometer,Metabarcoding of 18S (V4) using V4-565F and V4981R (Balzano et al 2015) with fusion primers.,Canada: British Columbia,Niskin Bottle,DNA Extraction from 0.22 micrometer Sterivex Filters - Phenol Chloroform: https://dx.doi.org/10.17504/protocols.io.14egn63oql5d/v1,2000 ml,-80
QMIC2236_18S_QU39_3,2017-08-29,100,50.0307 N 125.0992 W,QMIC2236,18S metabarcoding targeting marine eukaryotes in a Seawater Metagenome from Northern Strait of Georgia BC,SRR31364960,SAMN44770642,PRJNA1141475,Sterivex Seawater filtration: https://dx.doi.org/10.17504/protocols.io.rm7vzjxrrlx1/v1,0.22 micrometer,Metabarcoding of 18S (V4) using V4-565F and V4981R (Balzano et al 2015) with fusion primers.,Canada: British Columbia,Niskin Bottle,DNA Extraction from 0.22 micrometer Sterivex Filters - Phenol Chloroform: https://dx.doi.org/10.17504/protocols.io.14egn63oql5d/v1,2000 ml,-80
QMIC2237_18S_QU39_3,2017-08-29,260,50.0307 N 125.0992 W,QMIC2237,18S metabarcoding targeting marine eukaryotes in a Seawater Metagenome from Northern Strait of Georgia BC,SRR31364959,SAMN44770643,PRJNA1141475,Sterivex Seawater filtration: https://dx.doi.org/10.17504/protocols.io.rm7vzjxrrlx1/v1,0.22 micrometer,Metabarcoding of 18S (V4) using V4-565F and V4981R (Balzano et al 2015) with fusion primers.,Canada: British Columbia,Niskin Bottle,DNA Extraction from 0.22 micrometer Sterivex Filters - Phenol Chloroform: https://dx.doi.org/10.17504/protocols.io.14egn63oql5d/v1,2000 ml,-80
QMIC2247_18S_QU39_3,2017-09-05,260,50.0307 N 125.0992 W,QMIC2247,18S metabarcoding targeting marine eukaryotes in a Seawater Metagenome from Northern Strait of Georgia BC,SRR31364958,SAMN44770648,PRJNA1141475,Sterivex Seawater filtration: https://dx.doi.org/10.17504/protocols.io.rm7vzjxrrlx1/v1,0.22 micrometer,Metabarcoding of 18S (V4) using V4-565F and V4981R (Balzano et al 2015) with fusion primers.,Canada: British Columbia,Niskin Bottle,DNA Extraction from 0.22 micrometer Sterivex Filters - Phenol Chloroform: https://dx.doi.org/10.17504/protocols.io.14egn63oql5d/v1,2000 ml,-80
QMIC2253_18S_QU39_3,2017-09-12,0,50.0307 N 125.0992 W,QMIC2253,18S metabarcoding targeting marine eukaryotes in a Seawater Metagenome from Northern Strait of Georgia BC,SRR31364957,SAMN44770649,PRJNA1141475,Sterivex Seawater filtration: https://dx.doi.org/10.17504/protocols.io.rm7vzjxrrlx1/v1,0.22 micrometer,Metabarcoding of 18S (V4) using V4-565F and V4981R (Balzano et al 2015) with fusion primers.,Canada: British Columbia,Niskin Bottle,DNA Extraction from 0.22 micrometer Sterivex Filters - Phenol Chloroform: https://dx.doi.org/10.17504/protocols.io.14egn63oql5d/v1,2000 ml,-80
QMIC2254_18S_QU39_3,2017-09-12,5,50.0307 N 125.0992 W,QMIC2254,18S metabarcoding targeting marine eukaryotes in a Seawater Metagenome from Northern Strait of Georgia BC,SRR31364956,SAMN44770650,PRJNA1141475,Sterivex Seawater filtration: https://dx.doi.org/10.17504/protocols.io.rm7vzjxrrlx1/v1,0.22 micrometer,Metabarcoding of 18S (V4) using V4-565F and V4981R (Balzano et al 2015) with fusion primers.,Canada: British Columbia,Niskin Bottle,DNA Extraction from 0.22 micrometer Sterivex Filters - Phenol Chloroform: https://dx.doi.org/10.17504/protocols.io.14egn63oql5d/v1,2000 ml,-80
QMIC2255_18S_QU39_3,2017-09-12,30,50.0307 N 125.0992 W,QMIC2255,18S metabarcoding targeting marine eukaryotes in a Seawater Metagenome from Northern Strait of Georgia BC,SRR31364955,SAMN44770651,PRJNA1141475,Sterivex Seawater filtration: https://dx.doi.org/10.17504/protocols.io.rm7vzjxrrlx1/v1,0.22 micrometer,Metabarcoding of 18S (V4) using V4-565F and V4981R (Balzano et al 2015) with fusion primers.,Canada: British Columbia,Niskin Bottle,DNA Extraction from 0.22 micrometer Sterivex Filters - Phenol Chloroform: https://dx.doi.org/10.17504/protocols.io.14egn63oql5d/v1,2000 ml,-80
QMIC2256_18S_QU39_3,2017-09-12,100,50.0307 N 125.0992 W,QMIC2256,18S metabarcoding targeting marine eukaryotes in a Seawater Metagenome from Northern Strait of Georgia BC,SRR31364954,SAMN44770652,PRJNA1141475,Sterivex Seawater filtration: https://dx.doi.org/10.17504/protocols.io.rm7vzjxrrlx1/v1,0.22 micrometer,Metabarcoding of 18S (V4) using V4-565F and V4981R (Balzano et al 2015) with fusion primers.,Canada: British Columbia,Niskin Bottle,DNA Extraction from 0.22 micrometer Sterivex Filters - Phenol Chloroform: https://dx.doi.org/10.17504/protocols.io.14egn63oql5d/v1,2000 ml,-80
QMIC2257_18S_QU39_3,2017-09-12,260,50.0307 N 125.0992 W,QMIC2257,18S metabarcoding targeting marine eukaryotes in a Seawater Metagenome from Northern Strait of Georgia BC,SRR31364953,SAMN44770653,PRJNA1141475,Sterivex Seawater filtration: https://dx.doi.org/10.17504/protocols.io.rm7vzjxrrlx1/v1,0.22 micrometer,Metabarcoding of 18S (V4) using V4-565F and V4981R (Balzano et al 2015) with fusion primers.,Canada: British Columbia,Niskin Bottle,DNA Extraction from 0.22 micrometer Sterivex Filters - Phenol Chloroform: https://dx.doi.org/10.17504/protocols.io.14egn63oql5d/v1,2000 ml,-80
QMIC2263_18S_QU39_3,2017-09-18,0,50.0307 N 125.0992 W,QMIC2263,18S metabarcoding targeting marine eukaryotes in a Seawater Metagenome from Northern Strait of Georgia BC,SRR31364951,SAMN44770654,PRJNA1141475,Sterivex Seawater filtration: https://dx.doi.org/10.17504/protocols.io.rm7vzjxrrlx1/v1,0.22 micrometer,Metabarcoding of 18S (V4) using V4-565F and V4981R (Balzano et al 2015) with fusion primers.,Canada: British Columbia,Niskin Bottle,DNA Extraction from 0.22 micrometer Sterivex Filters - Phenol Chloroform: https://dx.doi.org/10.17504/protocols.io.14egn63oql5d/v1,2000 ml,-80
QMIC2276_18S_QU39_4,2017-09-26,30,50.0307 N 125.0992 W,QMIC2276,18S metabarcoding targeting marine eukaryotes in a Seawater Metagenome from Northern Strait of Georgia BC,SRR31364950,SAMN44770661,PRJNA1141475,Sterivex Seawater filtration: https://dx.doi.org/10.17504/protocols.io.rm7vzjxrrlx1/v1,0.22 micrometer,Metabarcoding of 18S (V4) using V4-565F and V4981R (Balzano et al 2015) with fusion primers.,Canada: British Columbia,Niskin Bottle,DNA Extraction from 0.22 micrometer Sterivex Filters - Phenol Chloroform: https://dx.doi.org/10.17504/protocols.io.14egn63oql5d/v1,2000 ml,-80
QMIC2277_18S_QU39_4,2017-09-26,100,50.0307 N 125.0992 W,QMIC2277,18S metabarcoding targeting marine eukaryotes in a Seawater Metagenome from Northern Strait of Georgia BC,SRR31364949,SAMN44770662,PRJNA1141475,Sterivex Seawater filtration: https://dx.doi.org/10.17504/protocols.io.rm7vzjxrrlx1/v1,0.22 micrometer,Metabarcoding of 18S (V4) using V4-565F and V4981R (Balzano et al 2015) with fusion primers.,Canada: British Columbia,Niskin Bottle,DNA Extraction from 0.22 micrometer Sterivex Filters - Phenol Chloroform: https://dx.doi.org/10.17504/protocols.io.14egn63oql5d/v1,2000 ml,-80
QMIC2278_18S_QU39_4,2017-09-26,260,50.0307 N 125.0992 W,QMIC2278,18S metabarcoding targeting marine eukaryotes in a Seawater Metagenome from Northern Strait of Georgia BC,SRR31364948,SAMN44770663,PRJNA1141475,Sterivex Seawater filtration: https://dx.doi.org/10.17504/protocols.io.rm7vzjxrrlx1/v1,0.22 micrometer,Metabarcoding of 18S (V4) using V4-565F and V4981R (Balzano et al 2015) with fusion primers.,Canada: British Columbia,Niskin Bottle,DNA Extraction from 0.22 micrometer Sterivex Filters - Phenol Chloroform: https://dx.doi.org/10.17504/protocols.io.14egn63oql5d/v1,2000 ml,-80
QMIC2294_18S_QU39_4,2017-10-11,0,50.0307 N 125.0992 W,QMIC2294,18S metabarcoding targeting marine eukaryotes in a Seawater Metagenome from Northern Strait of Georgia BC,SRR31364947,SAMN44770669,PRJNA1141475,Sterivex Seawater filtration: https://dx.doi.org/10.17504/protocols.io.rm7vzjxrrlx1/v1,0.22 micrometer,Metabarcoding of 18S (V4) using V4-565F and V4981R (Balzano et al 2015) with fusion primers.,Canada: British Columbia,Niskin Bottle,DNA Extraction from 0.22 micrometer Sterivex Filters - Phenol Chloroform: https://dx.doi.org/10.17504/protocols.io.14egn63oql5d/v1,2000 ml,-80
QMIC2295_18S_QU39_4,2017-10-11,5,50.0307 N 125.0992 W,QMIC2295,18S metabarcoding targeting marine eukaryotes in a Seawater Metagenome from Northern Strait of Georgia BC,SRR31364946,SAMN44770670,PRJNA1141475,Sterivex Seawater filtration: https://dx.doi.org/10.17504/protocols.io.rm7vzjxrrlx1/v1,0.22 micrometer,Metabarcoding of 18S (V4) using V4-565F and V4981R (Balzano et al 2015) with fusion primers.,Canada: British Columbia,Niskin Bottle,DNA Extraction from 0.22 micrometer Sterivex Filters - Phenol Chloroform: https://dx.doi.org/10.17504/protocols.io.14egn63oql5d/v1,1970 ml,-80
QMIC2296_18S_QU39_4,2017-10-11,30,50.0307 N 125.0992 W,QMIC2296,18S metabarcoding targeting marine eukaryotes in a Seawater Metagenome from Northern Strait of Georgia BC,SRR31364921,SAMN44770671,PRJNA1141475,Sterivex Seawater filtration: https://dx.doi.org/10.17504/protocols.io.rm7vzjxrrlx1/v1,0.22 micrometer,Metabarcoding of 18S (V4) using V4-565F and V4981R (Balzano et al 2015) with fusion primers.,Canada: British Columbia,Niskin Bottle,DNA Extraction from 0.22 micrometer Sterivex Filters - Phenol Chloroform: https://dx.doi.org/10.17504/protocols.io.14egn63oql5d/v1,2000 ml,-80
QMIC2297_18S_QU39_4,2017-10-11,100,50.0307 N 125.0992 W,QMIC2297,18S metabarcoding targeting marine eukaryotes in a Seawater Metagenome from Northern Strait of Georgia BC,SRR31364919,SAMN44770672,PRJNA1141475,Sterivex Seawater filtration: https://dx.doi.org/10.17504/protocols.io.rm7vzjxrrlx1/v1,0.22 micrometer,Metabarcoding of 18S (V4) using V4-565F and V4981R (Balzano et al 2015) with fusion primers.,Canada: British Columbia,Niskin Bottle,DNA Extraction from 0.22 micrometer Sterivex Filters - Phenol Chloroform: https://dx.doi.org/10.17504/protocols.io.14egn63oql5d/v1,2000 ml,-80
QMIC2298_18S_QU39_4,2017-10-11,260,50.0307 N 125.0992 W,QMIC2298,18S metabarcoding targeting marine eukaryotes in a Seawater Metagenome from Northern Strait of Georgia BC,SRR31364918,SAMN44770673,PRJNA1141475,Sterivex Seawater filtration: https://dx.doi.org/10.17504/protocols.io.rm7vzjxrrlx1/v1,0.22 micrometer,Metabarcoding of 18S (V4) using V4-565F and V4981R (Balzano et al 2015) with fusion primers.,Canada: British Columbia,Niskin Bottle,DNA Extraction from 0.22 micrometer Sterivex Filters - Phenol Chloroform: https://dx.doi.org/10.17504/protocols.io.14egn63oql5d/v1,2000 ml,-80
