library_ID,collection_date,depth,lat_lon,source_material_id,title,sra_accession,biosample_accession,bioproject_accession,collection_method,size_frac,design_description,geo_loc_name,samp_collect_device,samp_mat_process,samp_size,samp_store_temp
QMIC2125_COI_QU39-2017,2017-06-19,0,50.0307 N 125.0992 W,QMIC2125,COI metbarcoding targeting Marine Innvertebrates in a Seawater Metagenome from Northern Strait of Georgia BC,SRR31364593,SAMN44770589,PRJNA1141475,Sterivex Seawater filtration: https://dx.doi.org/10.17504/protocols.io.rm7vzjxrrlx1/v1,0.22 micrometer,COI Gene Metabarcoding: https://dx.doi.org/10.17504/protocols.io.261ge5d7yg47/v1,Canada: British Columbia,Niskin Bottle,DNA Extraction from 0.22 micrometer Sterivex Filters - Phenol Chloroform: https://dx.doi.org/10.17504/protocols.io.14egn63oql5d/v1,2000 ml,-80
QMIC2126_COI_QU39-2017,2017-06-19,5,50.0307 N 125.0992 W,QMIC2126,COI metbarcoding targeting Marine Innvertebrates in a Seawater Metagenome from Northern Strait of Georgia BC,SRR31364690,SAMN44770590,PRJNA1141475,Sterivex Seawater filtration: https://dx.doi.org/10.17504/protocols.io.rm7vzjxrrlx1/v1,0.22 micrometer,COI Gene Metabarcoding: https://dx.doi.org/10.17504/protocols.io.261ge5d7yg47/v1,Canada: British Columbia,Niskin Bottle,DNA Extraction from 0.22 micrometer Sterivex Filters - Phenol Chloroform: https://dx.doi.org/10.17504/protocols.io.14egn63oql5d/v1,2000 ml,-80
QMIC2127_COI_QU39-2017,2017-06-19,30,50.0307 N 125.0992 W,QMIC2127,COI metbarcoding targeting Marine Innvertebrates in a Seawater Metagenome from Northern Strait of Georgia BC,SRR31364688,SAMN44770591,PRJNA1141475,Sterivex Seawater filtration: https://dx.doi.org/10.17504/protocols.io.rm7vzjxrrlx1/v1,0.22 micrometer,COI Gene Metabarcoding: https://dx.doi.org/10.17504/protocols.io.261ge5d7yg47/v1,Canada: British Columbia,Niskin Bottle,DNA Extraction from 0.22 micrometer Sterivex Filters - Phenol Chloroform: https://dx.doi.org/10.17504/protocols.io.14egn63oql5d/v1,2000 ml,-80
QMIC2128_COI_QU39-2017,2017-06-19,100,50.0307 N 125.0992 W,QMIC2128,COI metbarcoding targeting Marine Innvertebrates in a Seawater Metagenome from Northern Strait of Georgia BC,SRR31364687,SAMN44770592,PRJNA1141475,Sterivex Seawater filtration: https://dx.doi.org/10.17504/protocols.io.rm7vzjxrrlx1/v1,0.22 micrometer,COI Gene Metabarcoding: https://dx.doi.org/10.17504/protocols.io.261ge5d7yg47/v1,Canada: British Columbia,Niskin Bottle,DNA Extraction from 0.22 micrometer Sterivex Filters - Phenol Chloroform: https://dx.doi.org/10.17504/protocols.io.14egn63oql5d/v1,2000 ml,-80
QMIC2129_COI_QU39-2017,2017-06-19,260,50.0307 N 125.0992 W,QMIC2129,COI metbarcoding targeting Marine Innvertebrates in a Seawater Metagenome from Northern Strait of Georgia BC,SRR31364685,SAMN44770593,PRJNA1141475,Sterivex Seawater filtration: https://dx.doi.org/10.17504/protocols.io.rm7vzjxrrlx1/v1,0.22 micrometer,COI Gene Metabarcoding: https://dx.doi.org/10.17504/protocols.io.261ge5d7yg47/v1,Canada: British Columbia,Niskin Bottle,DNA Extraction from 0.22 micrometer Sterivex Filters - Phenol Chloroform: https://dx.doi.org/10.17504/protocols.io.14egn63oql5d/v1,2000 ml,-80
QMIC2135_COI_QU39-2017,2017-06-29,0,50.0307 N 125.0992 W,QMIC2135,COI metbarcoding targeting Marine Innvertebrates in a Seawater Metagenome from Northern Strait of Georgia BC,SRR31364684,SAMN44770594,PRJNA1141475,Sterivex Seawater filtration: https://dx.doi.org/10.17504/protocols.io.rm7vzjxrrlx1/v1,0.22 micrometer,COI Gene Metabarcoding: https://dx.doi.org/10.17504/protocols.io.261ge5d7yg47/v1,Canada: British Columbia,Niskin Bottle,DNA Extraction from 0.22 micrometer Sterivex Filters - Phenol Chloroform: https://dx.doi.org/10.17504/protocols.io.14egn63oql5d/v1,2000 ml,-80
QMIC2136_COI_QU39-2017,2017-06-29,5,50.0307 N 125.0992 W,QMIC2136,COI metbarcoding targeting Marine Innvertebrates in a Seawater Metagenome from Northern Strait of Georgia BC,SRR31364683,SAMN44770595,PRJNA1141475,Sterivex Seawater filtration: https://dx.doi.org/10.17504/protocols.io.rm7vzjxrrlx1/v1,0.22 micrometer,COI Gene Metabarcoding: https://dx.doi.org/10.17504/protocols.io.261ge5d7yg47/v1,Canada: British Columbia,Niskin Bottle,DNA Extraction from 0.22 micrometer Sterivex Filters - Phenol Chloroform: https://dx.doi.org/10.17504/protocols.io.14egn63oql5d/v1,2000 ml,-80
QMIC2137_COI_QU39-2017,2017-06-29,30,50.0307 N 125.0992 W,QMIC2137,COI metbarcoding targeting Marine Innvertebrates in a Seawater Metagenome from Northern Strait of Georgia BC,SRR31364682,SAMN44770596,PRJNA1141475,Sterivex Seawater filtration: https://dx.doi.org/10.17504/protocols.io.rm7vzjxrrlx1/v1,0.22 micrometer,COI Gene Metabarcoding: https://dx.doi.org/10.17504/protocols.io.261ge5d7yg47/v1,Canada: British Columbia,Niskin Bottle,DNA Extraction from 0.22 micrometer Sterivex Filters - Phenol Chloroform: https://dx.doi.org/10.17504/protocols.io.14egn63oql5d/v1,2000 ml,-80
QMIC2138_COI_QU39-2017,2017-06-29,100,50.0307 N 125.0992 W,QMIC2138,COI metbarcoding targeting Marine Innvertebrates in a Seawater Metagenome from Northern Strait of Georgia BC,SRR31364681,SAMN44770597,PRJNA1141475,Sterivex Seawater filtration: https://dx.doi.org/10.17504/protocols.io.rm7vzjxrrlx1/v1,0.22 micrometer,COI Gene Metabarcoding: https://dx.doi.org/10.17504/protocols.io.261ge5d7yg47/v1,Canada: British Columbia,Niskin Bottle,DNA Extraction from 0.22 micrometer Sterivex Filters - Phenol Chloroform: https://dx.doi.org/10.17504/protocols.io.14egn63oql5d/v1,2000 ml,-80
QMIC2139_COI_QU39-2017,2017-06-29,260,50.0307 N 125.0992 W,QMIC2139,COI metbarcoding targeting Marine Innvertebrates in a Seawater Metagenome from Northern Strait of Georgia BC,SRR31364680,SAMN44770598,PRJNA1141475,Sterivex Seawater filtration: https://dx.doi.org/10.17504/protocols.io.rm7vzjxrrlx1/v1,0.22 micrometer,COI Gene Metabarcoding: https://dx.doi.org/10.17504/protocols.io.261ge5d7yg47/v1,Canada: British Columbia,Niskin Bottle,DNA Extraction from 0.22 micrometer Sterivex Filters - Phenol Chloroform: https://dx.doi.org/10.17504/protocols.io.14egn63oql5d/v1,2000 ml,-80
QMIC2145_COI_QU39-2017,2017-07-07,0,50.0307 N 125.0992 W,QMIC2145,COI metbarcoding targeting Marine Innvertebrates in a Seawater Metagenome from Northern Strait of Georgia BC,SRR31364679,SAMN44770599,PRJNA1141475,Sterivex Seawater filtration: https://dx.doi.org/10.17504/protocols.io.rm7vzjxrrlx1/v1,0.22 micrometer,COI Gene Metabarcoding: https://dx.doi.org/10.17504/protocols.io.261ge5d7yg47/v1,Canada: British Columbia,Niskin Bottle,DNA Extraction from 0.22 micrometer Sterivex Filters - Phenol Chloroform: https://dx.doi.org/10.17504/protocols.io.14egn63oql5d/v1,2000 ml,-80
QMIC2146_COI_QU39-2017,2017-07-07,5,50.0307 N 125.0992 W,QMIC2146,COI metbarcoding targeting Marine Innvertebrates in a Seawater Metagenome from Northern Strait of Georgia BC,SRR31364678,SAMN44770600,PRJNA1141475,Sterivex Seawater filtration: https://dx.doi.org/10.17504/protocols.io.rm7vzjxrrlx1/v1,0.22 micrometer,COI Gene Metabarcoding: https://dx.doi.org/10.17504/protocols.io.261ge5d7yg47/v1,Canada: British Columbia,Niskin Bottle,DNA Extraction from 0.22 micrometer Sterivex Filters - Phenol Chloroform: https://dx.doi.org/10.17504/protocols.io.14egn63oql5d/v1,2000 ml,-80
QMIC2147_COI_QU39-2017,2017-07-07,30,50.0307 N 125.0992 W,QMIC2147,COI metbarcoding targeting Marine Innvertebrates in a Seawater Metagenome from Northern Strait of Georgia BC,SRR31364677,SAMN44770601,PRJNA1141475,Sterivex Seawater filtration: https://dx.doi.org/10.17504/protocols.io.rm7vzjxrrlx1/v1,0.22 micrometer,COI Gene Metabarcoding: https://dx.doi.org/10.17504/protocols.io.261ge5d7yg47/v1,Canada: British Columbia,Niskin Bottle,DNA Extraction from 0.22 micrometer Sterivex Filters - Phenol Chloroform: https://dx.doi.org/10.17504/protocols.io.14egn63oql5d/v1,2000 ml,-80
QMIC2148_COI_QU39-2017,2017-07-07,100,50.0307 N 125.0992 W,QMIC2148,COI metbarcoding targeting Marine Innvertebrates in a Seawater Metagenome from Northern Strait of Georgia BC,SRR31364675,SAMN44770602,PRJNA1141475,Sterivex Seawater filtration: https://dx.doi.org/10.17504/protocols.io.rm7vzjxrrlx1/v1,0.22 micrometer,COI Gene Metabarcoding: https://dx.doi.org/10.17504/protocols.io.261ge5d7yg47/v1,Canada: British Columbia,Niskin Bottle,DNA Extraction from 0.22 micrometer Sterivex Filters - Phenol Chloroform: https://dx.doi.org/10.17504/protocols.io.14egn63oql5d/v1,2000 ml,-80
QMIC2149_COI_QU39-2017,2017-07-07,260,50.0307 N 125.0992 W,QMIC2149,COI metbarcoding targeting Marine Innvertebrates in a Seawater Metagenome from Northern Strait of Georgia BC,SRR31364676,SAMN44770603,PRJNA1141475,Sterivex Seawater filtration: https://dx.doi.org/10.17504/protocols.io.rm7vzjxrrlx1/v1,0.22 micrometer,COI Gene Metabarcoding: https://dx.doi.org/10.17504/protocols.io.261ge5d7yg47/v1,Canada: British Columbia,Niskin Bottle,DNA Extraction from 0.22 micrometer Sterivex Filters - Phenol Chloroform: https://dx.doi.org/10.17504/protocols.io.14egn63oql5d/v1,2000 ml,-80
QMIC2155_COI_QU39-2017,2017-07-11,0,50.0307 N 125.0992 W,QMIC2155,COI metbarcoding targeting Marine Innvertebrates in a Seawater Metagenome from Northern Strait of Georgia BC,SRR31364674,SAMN44770604,PRJNA1141475,Sterivex Seawater filtration: https://dx.doi.org/10.17504/protocols.io.rm7vzjxrrlx1/v1,0.22 micrometer,COI Gene Metabarcoding: https://dx.doi.org/10.17504/protocols.io.261ge5d7yg47/v1,Canada: British Columbia,Niskin Bottle,DNA Extraction from 0.22 micrometer Sterivex Filters - Phenol Chloroform: https://dx.doi.org/10.17504/protocols.io.14egn63oql5d/v1,2000 ml,-80
QMIC2156_COI_QU39-2017,2017-07-11,5,50.0307 N 125.0992 W,QMIC2156,COI metbarcoding targeting Marine Innvertebrates in a Seawater Metagenome from Northern Strait of Georgia BC,SRR31364673,SAMN44770605,PRJNA1141475,Sterivex Seawater filtration: https://dx.doi.org/10.17504/protocols.io.rm7vzjxrrlx1/v1,0.22 micrometer,COI Gene Metabarcoding: https://dx.doi.org/10.17504/protocols.io.261ge5d7yg47/v1,Canada: British Columbia,Niskin Bottle,DNA Extraction from 0.22 micrometer Sterivex Filters - Phenol Chloroform: https://dx.doi.org/10.17504/protocols.io.14egn63oql5d/v1,2000 ml,-80
QMIC2157_COI_QU39-2017,2017-07-11,30,50.0307 N 125.0992 W,QMIC2157,COI metbarcoding targeting Marine Innvertebrates in a Seawater Metagenome from Northern Strait of Georgia BC,SRR31364672,SAMN44770606,PRJNA1141475,Sterivex Seawater filtration: https://dx.doi.org/10.17504/protocols.io.rm7vzjxrrlx1/v1,0.22 micrometer,COI Gene Metabarcoding: https://dx.doi.org/10.17504/protocols.io.261ge5d7yg47/v1,Canada: British Columbia,Niskin Bottle,DNA Extraction from 0.22 micrometer Sterivex Filters - Phenol Chloroform: https://dx.doi.org/10.17504/protocols.io.14egn63oql5d/v1,2000 ml,-80
QMIC2158_COI_QU39-2017,2017-07-11,100,50.0307 N 125.0992 W,QMIC2158,COI metbarcoding targeting Marine Innvertebrates in a Seawater Metagenome from Northern Strait of Georgia BC,SRR31364671,SAMN44770607,PRJNA1141475,Sterivex Seawater filtration: https://dx.doi.org/10.17504/protocols.io.rm7vzjxrrlx1/v1,0.22 micrometer,COI Gene Metabarcoding: https://dx.doi.org/10.17504/protocols.io.261ge5d7yg47/v1,Canada: British Columbia,Niskin Bottle,DNA Extraction from 0.22 micrometer Sterivex Filters - Phenol Chloroform: https://dx.doi.org/10.17504/protocols.io.14egn63oql5d/v1,2000 ml,-80
QMIC2159_COI_QU39-2017,2017-07-11,260,50.0307 N 125.0992 W,QMIC2159,COI metbarcoding targeting Marine Innvertebrates in a Seawater Metagenome from Northern Strait of Georgia BC,SRR31364670,SAMN44770608,PRJNA1141475,Sterivex Seawater filtration: https://dx.doi.org/10.17504/protocols.io.rm7vzjxrrlx1/v1,0.22 micrometer,COI Gene Metabarcoding: https://dx.doi.org/10.17504/protocols.io.261ge5d7yg47/v1,Canada: British Columbia,Niskin Bottle,DNA Extraction from 0.22 micrometer Sterivex Filters - Phenol Chloroform: https://dx.doi.org/10.17504/protocols.io.14egn63oql5d/v1,2000 ml,-80
QMIC2174_COI_QU39-2017,2017-07-17,0,50.0307 N 125.0992 W,QMIC2174,COI metbarcoding targeting Marine Innvertebrates in a Seawater Metagenome from Northern Strait of Georgia BC,SRR31364669,SAMN44770609,PRJNA1141475,Sterivex Seawater filtration: https://dx.doi.org/10.17504/protocols.io.rm7vzjxrrlx1/v1,0.22 micrometer,COI Gene Metabarcoding: https://dx.doi.org/10.17504/protocols.io.261ge5d7yg47/v1,Canada: British Columbia,Niskin Bottle,DNA Extraction from 0.22 micrometer Sterivex Filters - Phenol Chloroform: https://dx.doi.org/10.17504/protocols.io.14egn63oql5d/v1,2000 ml,-80
QMIC2175_COI_QU39-2017,2017-07-17,5,50.0307 N 125.0992 W,QMIC2175,COI metbarcoding targeting Marine Innvertebrates in a Seawater Metagenome from Northern Strait of Georgia BC,SRR31364668,SAMN44770610,PRJNA1141475,Sterivex Seawater filtration: https://dx.doi.org/10.17504/protocols.io.rm7vzjxrrlx1/v1,0.22 micrometer,COI Gene Metabarcoding: https://dx.doi.org/10.17504/protocols.io.261ge5d7yg47/v1,Canada: British Columbia,Niskin Bottle,DNA Extraction from 0.22 micrometer Sterivex Filters - Phenol Chloroform: https://dx.doi.org/10.17504/protocols.io.14egn63oql5d/v1,2000 ml,-80
QMIC2176_COI_QU39-2017,2017-07-17,30,50.0307 N 125.0992 W,QMIC2176,COI metbarcoding targeting Marine Innvertebrates in a Seawater Metagenome from Northern Strait of Georgia BC,SRR31364667,SAMN44770611,PRJNA1141475,Sterivex Seawater filtration: https://dx.doi.org/10.17504/protocols.io.rm7vzjxrrlx1/v1,0.22 micrometer,COI Gene Metabarcoding: https://dx.doi.org/10.17504/protocols.io.261ge5d7yg47/v1,Canada: British Columbia,Niskin Bottle,DNA Extraction from 0.22 micrometer Sterivex Filters - Phenol Chloroform: https://dx.doi.org/10.17504/protocols.io.14egn63oql5d/v1,2000 ml,-80
QMIC2177_COI_QU39-2017,2017-07-17,100,50.0307 N 125.0992 W,QMIC2177,COI metbarcoding targeting Marine Innvertebrates in a Seawater Metagenome from Northern Strait of Georgia BC,SRR31364666,SAMN44770612,PRJNA1141475,Sterivex Seawater filtration: https://dx.doi.org/10.17504/protocols.io.rm7vzjxrrlx1/v1,0.22 micrometer,COI Gene Metabarcoding: https://dx.doi.org/10.17504/protocols.io.261ge5d7yg47/v1,Canada: British Columbia,Niskin Bottle,DNA Extraction from 0.22 micrometer Sterivex Filters - Phenol Chloroform: https://dx.doi.org/10.17504/protocols.io.14egn63oql5d/v1,2000 ml,-80
QMIC2178_COI_QU39-2017,2017-07-17,260,50.0307 N 125.0992 W,QMIC2178,COI metbarcoding targeting Marine Innvertebrates in a Seawater Metagenome from Northern Strait of Georgia BC,SRR31364664,SAMN44770613,PRJNA1141475,Sterivex Seawater filtration: https://dx.doi.org/10.17504/protocols.io.rm7vzjxrrlx1/v1,0.22 micrometer,COI Gene Metabarcoding: https://dx.doi.org/10.17504/protocols.io.261ge5d7yg47/v1,Canada: British Columbia,Niskin Bottle,DNA Extraction from 0.22 micrometer Sterivex Filters - Phenol Chloroform: https://dx.doi.org/10.17504/protocols.io.14egn63oql5d/v1,2000 ml,-80
QMIC2184_COI_QU39-2017,2017-07-24,0,50.0307 N 125.0992 W,QMIC2184,COI metbarcoding targeting Marine Innvertebrates in a Seawater Metagenome from Northern Strait of Georgia BC,SRR31364663,SAMN44770614,PRJNA1141475,Sterivex Seawater filtration: https://dx.doi.org/10.17504/protocols.io.rm7vzjxrrlx1/v1,0.22 micrometer,COI Gene Metabarcoding: https://dx.doi.org/10.17504/protocols.io.261ge5d7yg47/v1,Canada: British Columbia,Niskin Bottle,DNA Extraction from 0.22 micrometer Sterivex Filters - Phenol Chloroform: https://dx.doi.org/10.17504/protocols.io.14egn63oql5d/v1,1800 ml,-80
QMIC2185_COI_QU39-2017,2017-07-24,5,50.0307 N 125.0992 W,QMIC2185,COI metbarcoding targeting Marine Innvertebrates in a Seawater Metagenome from Northern Strait of Georgia BC,SRR31364662,SAMN44770615,PRJNA1141475,Sterivex Seawater filtration: https://dx.doi.org/10.17504/protocols.io.rm7vzjxrrlx1/v1,0.22 micrometer,COI Gene Metabarcoding: https://dx.doi.org/10.17504/protocols.io.261ge5d7yg47/v1,Canada: British Columbia,Niskin Bottle,DNA Extraction from 0.22 micrometer Sterivex Filters - Phenol Chloroform: https://dx.doi.org/10.17504/protocols.io.14egn63oql5d/v1,1500 ml,-80
QMIC2186_COI_QU39-2017,2017-07-24,30,50.0307 N 125.0992 W,QMIC2186,COI metbarcoding targeting Marine Innvertebrates in a Seawater Metagenome from Northern Strait of Georgia BC,SRR31364661,SAMN44770616,PRJNA1141475,Sterivex Seawater filtration: https://dx.doi.org/10.17504/protocols.io.rm7vzjxrrlx1/v1,0.22 micrometer,COI Gene Metabarcoding: https://dx.doi.org/10.17504/protocols.io.261ge5d7yg47/v1,Canada: British Columbia,Niskin Bottle,DNA Extraction from 0.22 micrometer Sterivex Filters - Phenol Chloroform: https://dx.doi.org/10.17504/protocols.io.14egn63oql5d/v1,2000 ml,-80
QMIC2187_COI_QU39-2017,2017-07-24,100,50.0307 N 125.0992 W,QMIC2187,COI metbarcoding targeting Marine Innvertebrates in a Seawater Metagenome from Northern Strait of Georgia BC,SRR31364660,SAMN44770617,PRJNA1141475,Sterivex Seawater filtration: https://dx.doi.org/10.17504/protocols.io.rm7vzjxrrlx1/v1,0.22 micrometer,COI Gene Metabarcoding: https://dx.doi.org/10.17504/protocols.io.261ge5d7yg47/v1,Canada: British Columbia,Niskin Bottle,DNA Extraction from 0.22 micrometer Sterivex Filters - Phenol Chloroform: https://dx.doi.org/10.17504/protocols.io.14egn63oql5d/v1,2000 ml,-80
QMIC2188_COI_QU39-2017,2017-07-24,260,50.0307 N 125.0992 W,QMIC2188,COI metbarcoding targeting Marine Innvertebrates in a Seawater Metagenome from Northern Strait of Georgia BC,SRR31364659,SAMN44770618,PRJNA1141475,Sterivex Seawater filtration: https://dx.doi.org/10.17504/protocols.io.rm7vzjxrrlx1/v1,0.22 micrometer,COI Gene Metabarcoding: https://dx.doi.org/10.17504/protocols.io.261ge5d7yg47/v1,Canada: British Columbia,Niskin Bottle,DNA Extraction from 0.22 micrometer Sterivex Filters - Phenol Chloroform: https://dx.doi.org/10.17504/protocols.io.14egn63oql5d/v1,2000 ml,-80
QMIC2193_COI_QU39-2017,2017-08-04,0,50.0307 N 125.0992 W,QMIC2193,COI metbarcoding targeting Marine Innvertebrates in a Seawater Metagenome from Northern Strait of Georgia BC,SRR31364658,SAMN44770619,PRJNA1141475,Sterivex Seawater filtration: https://dx.doi.org/10.17504/protocols.io.rm7vzjxrrlx1/v1,0.22 micrometer,COI Gene Metabarcoding: https://dx.doi.org/10.17504/protocols.io.261ge5d7yg47/v1,Canada: British Columbia,Niskin Bottle,DNA Extraction from 0.22 micrometer Sterivex Filters - Phenol Chloroform: https://dx.doi.org/10.17504/protocols.io.14egn63oql5d/v1,2000 ml,-80
QMIC2194_COI_QU39-2017,2017-08-04,5,50.0307 N 125.0992 W,QMIC2194,COI metbarcoding targeting Marine Innvertebrates in a Seawater Metagenome from Northern Strait of Georgia BC,SRR31364657,SAMN44770620,PRJNA1141475,Sterivex Seawater filtration: https://dx.doi.org/10.17504/protocols.io.rm7vzjxrrlx1/v1,0.22 micrometer,COI Gene Metabarcoding: https://dx.doi.org/10.17504/protocols.io.261ge5d7yg47/v1,Canada: British Columbia,Niskin Bottle,DNA Extraction from 0.22 micrometer Sterivex Filters - Phenol Chloroform: https://dx.doi.org/10.17504/protocols.io.14egn63oql5d/v1,1500 ml,-80
QMIC2195_COI_QU39-2017,2017-08-04,30,50.0307 N 125.0992 W,QMIC2195,COI metbarcoding targeting Marine Innvertebrates in a Seawater Metagenome from Northern Strait of Georgia BC,SRR31364656,SAMN44770621,PRJNA1141475,Sterivex Seawater filtration: https://dx.doi.org/10.17504/protocols.io.rm7vzjxrrlx1/v1,0.22 micrometer,COI Gene Metabarcoding: https://dx.doi.org/10.17504/protocols.io.261ge5d7yg47/v1,Canada: British Columbia,Niskin Bottle,DNA Extraction from 0.22 micrometer Sterivex Filters - Phenol Chloroform: https://dx.doi.org/10.17504/protocols.io.14egn63oql5d/v1,2000 ml,-80
QMIC2196_COI_QU39-2017,2017-08-04,100,50.0307 N 125.0992 W,QMIC2196,COI metbarcoding targeting Marine Innvertebrates in a Seawater Metagenome from Northern Strait of Georgia BC,SRR31364655,SAMN44770622,PRJNA1141475,Sterivex Seawater filtration: https://dx.doi.org/10.17504/protocols.io.rm7vzjxrrlx1/v1,0.22 micrometer,COI Gene Metabarcoding: https://dx.doi.org/10.17504/protocols.io.261ge5d7yg47/v1,Canada: British Columbia,Niskin Bottle,DNA Extraction from 0.22 micrometer Sterivex Filters - Phenol Chloroform: https://dx.doi.org/10.17504/protocols.io.14egn63oql5d/v1,2000 ml,-80
QMIC2197_COI_QU39-2017,2017-08-04,260,50.0307 N 125.0992 W,QMIC2197,COI metbarcoding targeting Marine Innvertebrates in a Seawater Metagenome from Northern Strait of Georgia BC,SRR31364653,SAMN44770623,PRJNA1141475,Sterivex Seawater filtration: https://dx.doi.org/10.17504/protocols.io.rm7vzjxrrlx1/v1,0.22 micrometer,COI Gene Metabarcoding: https://dx.doi.org/10.17504/protocols.io.261ge5d7yg47/v1,Canada: British Columbia,Niskin Bottle,DNA Extraction from 0.22 micrometer Sterivex Filters - Phenol Chloroform: https://dx.doi.org/10.17504/protocols.io.14egn63oql5d/v1,2000 ml,-80
QMIC2203_COI_QU39-2017,2017-08-08,0,50.0307 N 125.0992 W,QMIC2203,COI metbarcoding targeting Marine Innvertebrates in a Seawater Metagenome from Northern Strait of Georgia BC,SRR31364652,SAMN44770624,PRJNA1141475,Sterivex Seawater filtration: https://dx.doi.org/10.17504/protocols.io.rm7vzjxrrlx1/v1,0.22 micrometer,COI Gene Metabarcoding: https://dx.doi.org/10.17504/protocols.io.261ge5d7yg47/v1,Canada: British Columbia,Niskin Bottle,DNA Extraction from 0.22 micrometer Sterivex Filters - Phenol Chloroform: https://dx.doi.org/10.17504/protocols.io.14egn63oql5d/v1,2000 ml,-80
QMIC2204_COI_QU39-2017,2017-08-08,5,50.0307 N 125.0992 W,QMIC2204,COI metbarcoding targeting Marine Innvertebrates in a Seawater Metagenome from Northern Strait of Georgia BC,SRR31364651,SAMN44770625,PRJNA1141475,Sterivex Seawater filtration: https://dx.doi.org/10.17504/protocols.io.rm7vzjxrrlx1/v1,0.22 micrometer,COI Gene Metabarcoding: https://dx.doi.org/10.17504/protocols.io.261ge5d7yg47/v1,Canada: British Columbia,Niskin Bottle,DNA Extraction from 0.22 micrometer Sterivex Filters - Phenol Chloroform: https://dx.doi.org/10.17504/protocols.io.14egn63oql5d/v1,2000 ml,-80
QMIC2205_COI_QU39-2017,2017-08-08,30,50.0307 N 125.0992 W,QMIC2205,COI metbarcoding targeting Marine Innvertebrates in a Seawater Metagenome from Northern Strait of Georgia BC,SRR31364650,SAMN44770626,PRJNA1141475,Sterivex Seawater filtration: https://dx.doi.org/10.17504/protocols.io.rm7vzjxrrlx1/v1,0.22 micrometer,COI Gene Metabarcoding: https://dx.doi.org/10.17504/protocols.io.261ge5d7yg47/v1,Canada: British Columbia,Niskin Bottle,DNA Extraction from 0.22 micrometer Sterivex Filters - Phenol Chloroform: https://dx.doi.org/10.17504/protocols.io.14egn63oql5d/v1,1925 ml,-80
QMIC2206_COI_QU39-2017,2017-08-08,100,50.0307 N 125.0992 W,QMIC2206,COI metbarcoding targeting Marine Innvertebrates in a Seawater Metagenome from Northern Strait of Georgia BC,SRR31364649,SAMN44770627,PRJNA1141475,Sterivex Seawater filtration: https://dx.doi.org/10.17504/protocols.io.rm7vzjxrrlx1/v1,0.22 micrometer,COI Gene Metabarcoding: https://dx.doi.org/10.17504/protocols.io.261ge5d7yg47/v1,Canada: British Columbia,Niskin Bottle,DNA Extraction from 0.22 micrometer Sterivex Filters - Phenol Chloroform: https://dx.doi.org/10.17504/protocols.io.14egn63oql5d/v1,1800 ml,-80
QMIC2207_COI_QU39-2017,2017-08-08,260,50.0307 N 125.0992 W,QMIC2207,COI metbarcoding targeting Marine Innvertebrates in a Seawater Metagenome from Northern Strait of Georgia BC,SRR31364648,SAMN44770628,PRJNA1141475,Sterivex Seawater filtration: https://dx.doi.org/10.17504/protocols.io.rm7vzjxrrlx1/v1,0.22 micrometer,COI Gene Metabarcoding: https://dx.doi.org/10.17504/protocols.io.261ge5d7yg47/v1,Canada: British Columbia,Niskin Bottle,DNA Extraction from 0.22 micrometer Sterivex Filters - Phenol Chloroform: https://dx.doi.org/10.17504/protocols.io.14egn63oql5d/v1,2000 ml,-80
QMIC2213_COI_QU39-2017,2017-08-15,0,50.0307 N 125.0992 W,QMIC2213,COI metbarcoding targeting Marine Innvertebrates in a Seawater Metagenome from Northern Strait of Georgia BC,SRR31364741,SAMN44770629,PRJNA1141475,Sterivex Seawater filtration: https://dx.doi.org/10.17504/protocols.io.rm7vzjxrrlx1/v1,0.22 micrometer,COI Gene Metabarcoding: https://dx.doi.org/10.17504/protocols.io.261ge5d7yg47/v1,Canada: British Columbia,Niskin Bottle,DNA Extraction from 0.22 micrometer Sterivex Filters - Phenol Chloroform: https://dx.doi.org/10.17504/protocols.io.14egn63oql5d/v1,1700 ml,-80
QMIC2214_COI_QU39-2017,2017-08-15,5,50.0307 N 125.0992 W,QMIC2214,COI metbarcoding targeting Marine Innvertebrates in a Seawater Metagenome from Northern Strait of Georgia BC,SRR31364740,SAMN44770630,PRJNA1141475,Sterivex Seawater filtration: https://dx.doi.org/10.17504/protocols.io.rm7vzjxrrlx1/v1,0.22 micrometer,COI Gene Metabarcoding: https://dx.doi.org/10.17504/protocols.io.261ge5d7yg47/v1,Canada: British Columbia,Niskin Bottle,DNA Extraction from 0.22 micrometer Sterivex Filters - Phenol Chloroform: https://dx.doi.org/10.17504/protocols.io.14egn63oql5d/v1,1800 ml,-80
QMIC2215_COI_QU39-2017,2017-08-15,30,50.0307 N 125.0992 W,QMIC2215,COI metbarcoding targeting Marine Innvertebrates in a Seawater Metagenome from Northern Strait of Georgia BC,SRR31364739,SAMN44770631,PRJNA1141475,Sterivex Seawater filtration: https://dx.doi.org/10.17504/protocols.io.rm7vzjxrrlx1/v1,0.22 micrometer,COI Gene Metabarcoding: https://dx.doi.org/10.17504/protocols.io.261ge5d7yg47/v1,Canada: British Columbia,Niskin Bottle,DNA Extraction from 0.22 micrometer Sterivex Filters - Phenol Chloroform: https://dx.doi.org/10.17504/protocols.io.14egn63oql5d/v1,2000 ml,-80
